PolicyID,ProductID,PlanID,Sex,IssueDate,IssueAge,PolicyTerm,PolicyCount,SumAssured
4977,TERM_1,PLAN_B,F,30,28/03/2012,10,33,611847.1351
4978,TERM_2,PLAN_B,M,32,17/07/2019,10,39,400639.2084
4979,TERM_1,PLAN_A,M,41,18/07/2017,20,24,723625.2488
4980,TERM_1,PLAN_A,F,34,17/07/2016,15,70,271647.0512
4981,TERM_2,PLAN_B,F,34,25/10/2018,10,9,674507.4273
4982,TERM_2,PLAN_A,M,59,30/09/2015,20,14,751502.5682
4983,TERM_1,PLAN_B,F,58,19/11/2010,15,79,427011.517
4984,TERM_1,PLAN_A,F,39,21/07/2012,15,25,570950.6803
4985,TERM_2,PLAN_A,F,38,12/01/2024,15,44,811625.9253
4986,TERM_2,PLAN_B,F,53,14/03/2022,10,16,162608.7425
4987,TERM_1,PLAN_A,M,21,29/08/2011,20,34,795966.7459
4988,TERM_1,PLAN_B,F,45,20/08/2015,20,72,900964.4178
4989,TERM_2,PLAN_A,F,43,18/01/2017,15,15,834812.1526
4990,TERM_1,PLAN_A,M,26,12/04/2021,15,93,633677.7772
4991,TERM_2,PLAN_A,F,22,28/11/2011,10,3,458645.7737
4992,TERM_1,PLAN_A,F,28,11/08/2017,20,28,138212.5969
4993,TERM_2,PLAN_A,M,25,14/08/2019,10,90,253768.6875
4994,TERM_1,PLAN_B,M,24,24/06/2013,15,40,423244.1214
4995,TERM_2,PLAN_B,F,47,01/01/2012,15,65,590587.1633
4996,TERM_1,PLAN_B,F,44,08/11/2012,15,18,888345.8353
4997,TERM_2,PLAN_A,M,44,17/06/2015,10,17,341962.2367
4998,TERM_1,PLAN_A,M,43,15/03/2024,10,71,971081.0255
4999,TERM_1,PLAN_B,M,31,13/05/2024,20,73,776205.962
5000,TERM_2,PLAN_B,F,33,12/11/2023,10,45,602895.4648
5001,TERM_2,PLAN_A,M,46,09/05/2019,10,24,155194.1332
5002,TERM_2,PLAN_A,F,49,19/04/2014,10,54,122662.8049
5003,TERM_1,PLAN_B,F,48,22/02/2022,15,66,214997.4385
5004,TERM_2,PLAN_B,M,38,11/02/2016,10,24,857979.105
5005,TERM_1,PLAN_B,M,36,17/09/2014,20,47,486601.2071
5006,TERM_2,PLAN_B,F,36,24/01/2014,20,98,367497.1736
5007,TERM_1,PLAN_B,M,39,03/04/2018,20,12,142986.866
5008,TERM_1,PLAN_B,F,57,01/01/2016,10,78,605546.6575
5009,TERM_2,PLAN_A,M,52,15/05/2018,20,58,275637.4564
5010,TERM_1,PLAN_B,F,56,09/10/2013,15,41,320833.0195
5011,TERM_2,PLAN_A,F,31,16/03/2021,10,89,251162.4965
5012,TERM_1,PLAN_A,M,36,18/10/2024,10,13,609811.0146
5013,TERM_2,PLAN_B,F,41,10/01/2013,10,94,249785.2327
5014,TERM_1,PLAN_A,M,52,16/05/2020,20,99,74851.38857
5015,TERM_2,PLAN_B,M,46,04/11/2010,10,66,621178.6533
5016,TERM_1,PLAN_B,M,42,21/10/2012,20,65,574969.6351
5017,TERM_1,PLAN_B,F,55,24/11/2014,10,77,992731.2222
5018,TERM_1,PLAN_B,F,48,06/03/2014,10,60,152493.4719
5019,TERM_2,PLAN_A,F,34,07/05/2022,15,31,695151.7477
5020,TERM_2,PLAN_B,F,25,22/10/2017,10,79,933268.4455
5021,TERM_1,PLAN_A,F,22,06/05/2016,15,66,392962.4266
5022,TERM_2,PLAN_A,M,44,12/09/2011,15,47,821571.5187
5023,TERM_1,PLAN_B,M,59,06/08/2013,15,93,933340.5797
5024,TERM_2,PLAN_A,M,29,24/08/2019,20,42,193489.2484
5025,TERM_2,PLAN_B,M,30,21/01/2013,10,94,86582.02451
5026,TERM_1,PLAN_A,F,57,18/04/2024,10,52,62328.40147
5027,TERM_1,PLAN_A,M,28,03/05/2016,15,23,227533.1356
5028,TERM_1,PLAN_B,F,46,23/04/2020,20,16,652543.3591
5029,TERM_2,PLAN_B,F,40,18/09/2024,20,38,885567.2986
5030,TERM_2,PLAN_A,M,47,01/10/2018,15,68,494446.2893
5031,TERM_2,PLAN_A,M,28,17/02/2023,20,3,467528.122
5032,TERM_1,PLAN_B,F,48,26/04/2011,10,59,318744.2168
5033,TERM_1,PLAN_A,F,37,30/06/2013,10,92,651974.2691
5034,TERM_2,PLAN_A,M,35,19/04/2016,20,38,843225.1402
5035,TERM_1,PLAN_B,M,29,24/07/2014,10,15,222567.7305
5036,TERM_2,PLAN_B,F,30,30/06/2020,15,0,498031.6948
5037,TERM_2,PLAN_A,M,23,25/06/2024,20,57,158684.9356
5038,TERM_2,PLAN_B,M,47,15/11/2017,20,11,612039.8101
5039,TERM_2,PLAN_B,M,38,15/07/2019,15,51,386748.3022
5040,TERM_1,PLAN_B,F,34,17/03/2024,10,89,64463.03486
5041,TERM_1,PLAN_B,M,51,25/11/2015,10,83,894888.014
5042,TERM_2,PLAN_B,F,56,08/03/2022,20,59,896976.3621
5043,TERM_1,PLAN_A,F,34,18/11/2017,15,52,894128.097
5044,TERM_1,PLAN_A,F,40,09/04/2010,15,14,433590.0825
5045,TERM_1,PLAN_A,M,51,22/06/2023,20,7,551705.1362
5046,TERM_2,PLAN_B,F,31,13/01/2017,20,31,215240.5006
5047,TERM_1,PLAN_A,M,33,15/06/2024,20,84,583353.1283
5048,TERM_1,PLAN_B,F,41,26/08/2015,10,84,968033.0294
5049,TERM_1,PLAN_B,M,50,28/06/2017,15,61,998006.8937
5050,TERM_2,PLAN_A,F,55,07/06/2016,20,87,642529.8185
5051,TERM_2,PLAN_A,M,27,15/11/2016,20,47,928998.3024
5052,TERM_2,PLAN_B,F,21,07/05/2011,20,49,332193.4217
5053,TERM_2,PLAN_B,M,40,01/08/2020,20,27,381962.1614
5054,TERM_1,PLAN_A,M,32,04/12/2024,10,26,921894.5566
5055,TERM_1,PLAN_B,F,21,05/08/2024,10,77,848061.3697
5056,TERM_2,PLAN_B,M,35,13/03/2016,15,12,206868.4989
5057,TERM_2,PLAN_B,M,22,19/04/2023,15,16,395782.5832
5058,TERM_1,PLAN_B,F,29,16/06/2017,10,92,289040.7243
5059,TERM_1,PLAN_A,M,55,18/12/2010,15,6,709286.5298
5060,TERM_2,PLAN_B,M,36,16/05/2017,20,73,303581.3516
5061,TERM_1,PLAN_B,M,23,04/02/2019,15,39,428402.8125
5062,TERM_2,PLAN_B,F,38,18/04/2015,15,55,291428.7688
5063,TERM_2,PLAN_B,M,57,09/03/2011,15,72,963290.719
5064,TERM_2,PLAN_A,F,24,20/11/2021,20,73,671745.0501
5065,TERM_2,PLAN_A,F,53,26/02/2011,10,38,65515.89663
5066,TERM_2,PLAN_B,M,26,29/08/2011,15,97,411834.8662
5067,TERM_2,PLAN_B,M,36,16/07/2012,20,2,941301.256
5068,TERM_2,PLAN_A,F,25,31/05/2016,10,54,530100.0041
5069,TERM_1,PLAN_A,F,36,18/05/2018,15,48,624877.7322
5070,TERM_1,PLAN_B,F,24,12/12/2020,20,7,634510.9723
5071,TERM_1,PLAN_B,M,38,12/08/2014,10,45,860401.7597
5072,TERM_2,PLAN_B,F,48,26/04/2020,10,33,511338.5932
5073,TERM_2,PLAN_B,M,34,28/03/2013,15,76,501234.5646
5074,TERM_1,PLAN_B,M,59,23/02/2018,20,51,417747.9517
5075,TERM_2,PLAN_B,M,58,01/09/2012,15,69,942891.0675
5076,TERM_1,PLAN_B,F,35,25/09/2024,20,6,542159.0397
5077,TERM_2,PLAN_A,M,56,19/02/2013,20,15,697507.1046
5078,TERM_1,PLAN_B,F,53,13/08/2011,15,50,563246.1451
5079,TERM_2,PLAN_B,M,37,26/05/2023,10,22,182744.5689
5080,TERM_1,PLAN_B,M,36,25/11/2020,10,17,75914.10439
5081,TERM_2,PLAN_A,M,55,05/02/2019,20,68,249181.8614
5082,TERM_2,PLAN_B,F,22,17/06/2017,20,82,283074.1648
5083,TERM_2,PLAN_A,M,54,01/03/2021,10,81,890940.3816
5084,TERM_2,PLAN_B,M,28,13/12/2016,10,18,595945.1914
5085,TERM_2,PLAN_A,F,20,02/10/2011,10,77,167401.2343
5086,TERM_1,PLAN_B,F,21,09/05/2013,20,92,814285.0225
5087,TERM_1,PLAN_B,F,53,27/08/2020,20,0,474570.8912
5088,TERM_2,PLAN_A,F,58,09/11/2019,10,25,10265.92662
5089,TERM_2,PLAN_B,F,53,10/11/2014,10,16,350288.8812
5090,TERM_2,PLAN_B,F,28,02/04/2010,15,27,921811.7982
5091,TERM_2,PLAN_B,F,56,06/01/2020,20,73,519184.6644
5092,TERM_2,PLAN_A,F,26,27/01/2015,10,0,294862.0892
5093,TERM_2,PLAN_A,M,20,21/10/2021,20,42,454204.9331
5094,TERM_2,PLAN_A,F,59,11/05/2010,10,74,611481.2375
5095,TERM_2,PLAN_A,M,53,27/12/2010,20,51,29770.94827
5096,TERM_1,PLAN_A,M,56,20/11/2013,15,85,522504.7548
5097,TERM_1,PLAN_B,F,31,08/09/2024,15,38,873600.2944
5098,TERM_2,PLAN_A,M,25,16/12/2017,10,51,918581.4248
5099,TERM_1,PLAN_A,F,49,24/07/2018,20,71,940230.7217
5100,TERM_2,PLAN_B,M,55,17/01/2018,20,62,418712.3545
5101,TERM_2,PLAN_A,F,27,25/09/2019,15,72,509303.0316
5102,TERM_1,PLAN_B,F,55,25/10/2020,20,84,186244.0329
5103,TERM_2,PLAN_A,F,48,15/01/2012,20,59,141676.7662
5104,TERM_1,PLAN_A,F,33,20/08/2016,15,60,729919.1225
5105,TERM_2,PLAN_B,M,43,04/07/2020,20,83,391016.0696
5106,TERM_1,PLAN_B,M,51,04/05/2023,20,77,103475.3864
5107,TERM_2,PLAN_A,F,48,24/02/2011,10,16,208669.7434
5108,TERM_2,PLAN_B,M,53,16/09/2024,20,73,662524.4634
5109,TERM_2,PLAN_B,F,22,16/04/2014,15,41,523347.0329
5110,TERM_1,PLAN_B,M,47,18/10/2017,15,70,871641.591
5111,TERM_2,PLAN_B,F,28,25/02/2023,20,93,432432.0745
5112,TERM_1,PLAN_B,M,35,16/06/2023,10,76,247597.8301
5113,TERM_2,PLAN_A,M,24,28/03/2018,10,82,686702.9468
5114,TERM_2,PLAN_A,M,22,14/09/2017,10,78,15937.11382
5115,TERM_1,PLAN_B,M,31,27/06/2018,10,61,425681.5792
5116,TERM_2,PLAN_A,F,37,13/05/2015,20,66,456100.7729
5117,TERM_1,PLAN_B,F,55,13/02/2013,10,19,379586.619
5118,TERM_2,PLAN_A,F,46,25/09/2016,10,36,714178.2919
5119,TERM_2,PLAN_B,F,37,21/03/2013,20,67,478451.6969
5120,TERM_2,PLAN_B,F,45,24/11/2022,10,61,268580.4341
5121,TERM_2,PLAN_B,F,54,15/03/2012,10,75,745090.8055
5122,TERM_2,PLAN_B,M,22,23/02/2016,15,92,955383.1788
5123,TERM_2,PLAN_A,F,58,23/01/2012,15,84,679386.3203
5124,TERM_2,PLAN_A,F,52,05/08/2010,15,51,32898.16799
5125,TERM_2,PLAN_B,F,52,14/02/2012,15,52,953679.4662
5126,TERM_1,PLAN_A,F,34,29/01/2018,15,68,894990.0288
5127,TERM_2,PLAN_B,M,45,15/06/2024,10,22,496455.9885
5128,TERM_2,PLAN_B,M,45,01/07/2011,10,46,162785.1999
5129,TERM_1,PLAN_A,M,56,21/11/2019,15,59,16963.4016
5130,TERM_1,PLAN_B,M,54,04/07/2020,10,50,231292.6184
5131,TERM_1,PLAN_A,F,37,26/02/2010,15,85,319608.8195
5132,TERM_1,PLAN_B,M,22,05/07/2024,10,72,34940.046
5133,TERM_1,PLAN_B,M,23,31/05/2014,20,97,426096.8913
5134,TERM_2,PLAN_B,M,45,18/02/2020,10,24,487487.9018
5135,TERM_1,PLAN_A,F,47,04/07/2022,20,20,658228.1336
5136,TERM_2,PLAN_A,F,29,12/11/2024,15,6,95638.6804
5137,TERM_1,PLAN_A,M,54,25/05/2014,15,96,649413.1418
5138,TERM_2,PLAN_B,F,49,12/04/2018,15,3,507669.8639
5139,TERM_1,PLAN_B,M,34,17/05/2024,10,96,986176.8013
5140,TERM_1,PLAN_B,F,50,18/02/2021,20,1,223832.3007
5141,TERM_2,PLAN_A,F,59,26/08/2015,20,98,972359.4833
5142,TERM_2,PLAN_A,M,24,13/11/2011,15,2,167493.7698
5143,TERM_1,PLAN_A,F,52,20/08/2012,15,60,679390.5152
5144,TERM_1,PLAN_A,F,44,27/03/2010,20,79,379793.313
5145,TERM_1,PLAN_B,F,38,12/06/2023,15,88,479188.6886
5146,TERM_2,PLAN_B,F,44,01/03/2024,15,66,983259.9173
5147,TERM_1,PLAN_A,M,40,27/06/2019,10,63,513811.8064
5148,TERM_2,PLAN_A,F,26,03/11/2024,20,47,242892.6544
5149,TERM_2,PLAN_B,M,54,24/10/2022,20,80,142376.4085
5150,TERM_1,PLAN_B,M,44,04/08/2016,20,20,778473.9944
5151,TERM_2,PLAN_B,M,34,28/02/2010,10,57,28999.31752
5152,TERM_1,PLAN_B,M,34,05/03/2023,20,69,300997.4515
5153,TERM_2,PLAN_B,M,28,19/05/2010,10,10,332834.4598
5154,TERM_2,PLAN_A,M,44,06/04/2012,15,21,481194.3655
5155,TERM_1,PLAN_A,M,50,11/05/2013,15,49,997781.9932
5156,TERM_2,PLAN_B,M,39,05/04/2023,10,82,250716.4263
5157,TERM_2,PLAN_B,F,55,20/09/2020,15,70,245695.0842
5158,TERM_1,PLAN_B,M,47,21/10/2014,20,76,359026.8773
5159,TERM_1,PLAN_A,M,20,12/03/2017,20,44,286840.4609
5160,TERM_1,PLAN_B,M,22,14/03/2021,15,97,907992.792
5161,TERM_1,PLAN_B,F,37,26/12/2021,20,5,810892.8466
5162,TERM_2,PLAN_A,M,41,05/03/2012,20,79,297190.6262
5163,TERM_1,PLAN_A,M,46,03/02/2014,20,76,205335.4125
5164,TERM_1,PLAN_A,M,45,06/03/2012,20,69,162334.8056
5165,TERM_1,PLAN_B,M,35,27/10/2021,15,32,540435.4844
5166,TERM_1,PLAN_B,M,33,02/02/2018,20,93,351444.0441
5167,TERM_2,PLAN_A,M,49,02/12/2020,15,80,955266.0233
5168,TERM_2,PLAN_A,F,49,22/07/2024,20,14,432628.1793
5169,TERM_2,PLAN_A,F,51,29/10/2016,10,20,843147.2906
5170,TERM_1,PLAN_B,F,22,06/01/2012,15,74,120434.1162
5171,TERM_2,PLAN_B,M,31,20/09/2019,15,1,350094.531
5172,TERM_1,PLAN_B,F,48,20/09/2015,15,73,699587.279
5173,TERM_1,PLAN_B,M,26,05/12/2013,15,36,240744.2867
5174,TERM_1,PLAN_B,F,38,13/05/2014,15,82,407582.1008
5175,TERM_1,PLAN_A,M,54,12/05/2020,20,29,115104.311
5176,TERM_2,PLAN_A,M,40,27/05/2019,15,40,692256.6794
5177,TERM_2,PLAN_A,M,38,24/09/2020,20,88,124306.4624
5178,TERM_1,PLAN_A,M,40,04/11/2019,20,93,715354.2471
5179,TERM_1,PLAN_B,M,38,28/11/2018,15,76,247059.0964
5180,TERM_2,PLAN_A,F,30,24/08/2015,10,6,463023.0544
5181,TERM_1,PLAN_B,F,35,04/10/2021,15,52,188015.8381
5182,TERM_2,PLAN_A,F,51,07/02/2010,20,46,25750.97883
5183,TERM_2,PLAN_A,F,31,05/01/2020,10,78,178124.5475
5184,TERM_2,PLAN_B,M,30,09/12/2012,20,79,617374.1431
5185,TERM_2,PLAN_A,F,57,21/08/2023,10,57,997138.0185
5186,TERM_2,PLAN_A,F,52,08/02/2023,20,12,742869.4616
5187,TERM_2,PLAN_B,M,22,27/03/2016,15,49,185286.0802
5188,TERM_1,PLAN_B,M,28,07/09/2016,10,5,285617.2462
5189,TERM_1,PLAN_B,M,54,17/02/2021,15,95,740119.1705
5190,TERM_2,PLAN_B,M,21,18/01/2024,15,1,387270.8553
5191,TERM_1,PLAN_B,F,24,29/03/2010,20,77,98910.86828
5192,TERM_2,PLAN_B,M,41,27/12/2023,15,77,733882.8971
5193,TERM_2,PLAN_B,M,51,28/04/2021,10,95,875882.4503
5194,TERM_2,PLAN_B,F,31,23/10/2023,15,99,640424.9867
5195,TERM_1,PLAN_B,M,54,20/03/2013,10,47,539017.3116
5196,TERM_2,PLAN_A,M,37,28/09/2022,10,40,392648.3869
5197,TERM_1,PLAN_B,M,26,23/05/2014,10,59,278934.3775
5198,TERM_1,PLAN_B,F,20,20/02/2014,10,73,652578.9175
5199,TERM_1,PLAN_A,F,43,15/03/2011,15,9,520381.2399
5200,TERM_1,PLAN_A,F,45,27/05/2021,20,70,747834.6965
5201,TERM_1,PLAN_A,M,38,07/05/2016,15,17,963347.965
5202,TERM_1,PLAN_B,M,22,21/03/2010,10,41,701237.062
5203,TERM_1,PLAN_B,M,40,12/05/2011,15,28,46610.0358
5204,TERM_2,PLAN_B,F,55,26/07/2022,20,72,780175.1417
5205,TERM_1,PLAN_A,F,24,14/02/2024,20,19,543478.7969
5206,TERM_2,PLAN_A,M,25,24/01/2022,10,50,313334.023
5207,TERM_1,PLAN_A,F,55,27/03/2019,15,67,789202.2218
5208,TERM_2,PLAN_A,M,35,17/01/2019,20,43,310777.0574
5209,TERM_1,PLAN_B,M,46,27/09/2020,20,50,70953.29917
5210,TERM_2,PLAN_B,M,59,23/01/2018,10,78,441482.9334
5211,TERM_1,PLAN_B,M,59,23/11/2024,20,64,836487.9091
5212,TERM_1,PLAN_A,F,38,04/08/2017,15,92,97758.98209
5213,TERM_1,PLAN_B,M,41,20/05/2015,15,32,240892.5753
5214,TERM_1,PLAN_B,M,43,19/08/2012,20,85,752072.0443
5215,TERM_2,PLAN_B,F,38,01/02/2013,20,86,847778.0495
5216,TERM_2,PLAN_A,F,25,03/09/2016,15,78,546009.9291
5217,TERM_1,PLAN_A,F,56,01/02/2010,10,95,577563.5775
5218,TERM_2,PLAN_B,M,53,30/12/2024,15,56,396178.3865
5219,TERM_1,PLAN_B,F,47,24/01/2019,15,4,213748.6799
5220,TERM_2,PLAN_B,F,29,22/12/2019,20,87,919724.5656
5221,TERM_2,PLAN_A,F,35,04/11/2014,10,54,244411.5136
5222,TERM_1,PLAN_A,F,58,25/09/2019,10,3,44906.87387
5223,TERM_1,PLAN_A,M,44,23/03/2023,20,8,341479.4099
5224,TERM_2,PLAN_B,M,36,02/02/2018,20,86,835333.9713
5225,TERM_2,PLAN_A,F,33,19/09/2012,20,23,877890.6739
5226,TERM_1,PLAN_B,M,28,28/03/2012,10,99,347841.39
5227,TERM_1,PLAN_A,F,50,03/11/2020,20,84,931681.7327
5228,TERM_1,PLAN_B,F,40,26/02/2020,20,37,125871.0735
5229,TERM_2,PLAN_A,M,43,12/11/2019,20,82,688395.2108
5230,TERM_2,PLAN_B,F,48,31/10/2018,10,17,923755.5453
5231,TERM_1,PLAN_A,M,42,13/05/2018,10,57,989337.4389
5232,TERM_2,PLAN_A,M,57,20/09/2010,10,77,509012.0804
5233,TERM_2,PLAN_A,M,29,12/10/2013,15,31,736558.9741
5234,TERM_1,PLAN_A,M,53,22/12/2019,10,47,340493.5403
5235,TERM_2,PLAN_B,F,32,19/11/2017,10,65,269970.6963
5236,TERM_2,PLAN_A,F,44,14/01/2024,20,92,249530.6508
5237,TERM_2,PLAN_A,M,37,07/02/2019,10,82,663025.3041
5238,TERM_2,PLAN_B,M,23,21/11/2013,20,47,214877.4157
5239,TERM_2,PLAN_A,F,45,03/10/2018,10,88,380819.3392
5240,TERM_2,PLAN_A,M,30,02/10/2020,20,13,152455.766
5241,TERM_2,PLAN_B,M,25,13/12/2024,20,22,810461.8507
5242,TERM_1,PLAN_A,F,45,01/07/2013,20,88,681192.0224
5243,TERM_2,PLAN_A,M,26,05/02/2020,20,89,652121.943
5244,TERM_1,PLAN_A,M,28,23/02/2017,10,10,419662.1484
5245,TERM_1,PLAN_A,M,46,16/10/2011,15,100,885703.5901
5246,TERM_1,PLAN_B,M,38,28/10/2011,10,92,231022.87
5247,TERM_2,PLAN_A,M,34,20/03/2018,15,74,35180.59595
5248,TERM_1,PLAN_B,M,55,14/04/2013,20,4,248115.9156
5249,TERM_1,PLAN_B,M,55,20/05/2019,20,56,103944.997
5250,TERM_2,PLAN_A,F,50,22/02/2012,15,3,453350.825
5251,TERM_1,PLAN_B,M,41,04/07/2011,10,32,744511.1894
5252,TERM_1,PLAN_A,M,28,07/11/2012,10,12,145485.0303
5253,TERM_1,PLAN_A,M,47,28/09/2022,15,96,761870.0689
5254,TERM_1,PLAN_B,M,41,05/05/2022,10,40,51585.97273
5255,TERM_2,PLAN_A,M,33,01/10/2012,15,53,635255.6504
5256,TERM_2,PLAN_B,M,54,03/02/2014,10,31,342249.7542
5257,TERM_1,PLAN_B,M,25,06/12/2022,10,66,924445.1993
5258,TERM_2,PLAN_A,M,36,13/07/2020,10,36,363457.3131
5259,TERM_1,PLAN_A,M,22,21/03/2017,10,77,923083.9029
5260,TERM_2,PLAN_A,F,58,04/01/2014,20,98,655434.8792
5261,TERM_1,PLAN_A,M,35,12/07/2019,15,63,851249.7335
5262,TERM_1,PLAN_B,F,48,17/04/2015,15,20,680740.8692
5263,TERM_1,PLAN_B,F,40,01/08/2023,20,67,92363.65735
5264,TERM_2,PLAN_A,F,22,21/09/2021,20,60,347577.158
5265,TERM_2,PLAN_B,F,59,04/09/2015,20,24,425483.8949
5266,TERM_1,PLAN_A,M,59,31/05/2010,15,61,991425.6795
5267,TERM_2,PLAN_A,M,28,21/07/2024,20,61,618807.862
5268,TERM_1,PLAN_B,M,49,10/01/2021,10,18,540702.8864
5269,TERM_2,PLAN_B,F,26,28/10/2011,15,39,155549.378
5270,TERM_2,PLAN_B,M,57,03/06/2023,10,80,711832.1609
5271,TERM_2,PLAN_B,F,43,30/06/2021,20,93,141226.9915
5272,TERM_2,PLAN_B,F,50,26/05/2016,10,67,285692.4876
5273,TERM_1,PLAN_A,F,57,01/04/2022,10,92,557950.2628
5274,TERM_1,PLAN_A,M,54,18/05/2023,20,96,361655.2982
5275,TERM_2,PLAN_A,F,38,06/06/2022,20,98,641934.5261
5276,TERM_2,PLAN_A,M,20,19/03/2023,10,64,778170.9596
5277,TERM_2,PLAN_B,M,29,01/04/2023,15,94,789126.569
5278,TERM_1,PLAN_A,F,52,08/01/2018,15,25,692423.609
5279,TERM_1,PLAN_B,M,48,17/04/2016,10,49,706025.7123
5280,TERM_2,PLAN_B,F,34,07/12/2010,20,36,912347.0694
5281,TERM_2,PLAN_A,M,51,07/02/2022,20,43,491669.4483
5282,TERM_2,PLAN_B,M,58,18/12/2021,10,52,865244.9497
5283,TERM_1,PLAN_A,F,29,17/08/2018,10,43,599603.6537
5284,TERM_1,PLAN_A,F,43,01/07/2012,20,34,172316.5581
5285,TERM_2,PLAN_A,M,34,03/04/2022,10,52,293214.5196
5286,TERM_1,PLAN_A,F,58,20/04/2023,15,99,137877.1075
5287,TERM_2,PLAN_A,M,38,13/10/2015,20,19,504515.9651
5288,TERM_2,PLAN_B,F,54,23/05/2020,10,86,854670.1891
5289,TERM_2,PLAN_A,M,48,23/03/2023,10,11,135350.2868
5290,TERM_2,PLAN_B,F,26,13/09/2022,20,95,486664.22
5291,TERM_2,PLAN_B,F,39,01/11/2023,20,94,199754.2105
5292,TERM_2,PLAN_A,M,27,28/06/2022,10,97,888901.0452
5293,TERM_2,PLAN_A,F,57,07/11/2024,15,84,551575.2108
5294,TERM_2,PLAN_B,M,25,16/02/2012,20,76,621424.7004
5295,TERM_2,PLAN_B,F,28,01/02/2023,15,14,947713.3912
5296,TERM_1,PLAN_A,F,46,05/11/2018,15,74,785827.3749
5297,TERM_1,PLAN_B,M,53,28/02/2023,10,56,516925.6581
5298,TERM_2,PLAN_B,M,22,28/06/2022,20,83,683795.6975
5299,TERM_1,PLAN_B,F,41,28/09/2021,20,60,391432.2528
5300,TERM_1,PLAN_B,F,37,17/10/2012,20,25,523651.8262
5301,TERM_1,PLAN_B,M,43,15/06/2010,15,66,378693.2005
5302,TERM_1,PLAN_A,M,32,11/03/2019,10,93,543948.2265
5303,TERM_2,PLAN_A,F,48,08/02/2015,20,70,99393.46818
5304,TERM_1,PLAN_B,M,51,10/06/2022,10,57,241001.9408
5305,TERM_2,PLAN_B,M,25,29/10/2011,10,37,222114.1811
5306,TERM_2,PLAN_A,M,57,18/12/2013,10,34,700896.6749
5307,TERM_1,PLAN_B,F,46,01/08/2020,10,60,48995.35881
5308,TERM_1,PLAN_A,M,59,25/03/2012,20,4,306052.3438
5309,TERM_1,PLAN_A,M,49,11/03/2014,15,22,348734.472
5310,TERM_2,PLAN_A,F,59,19/07/2014,10,78,350062.7789
5311,TERM_2,PLAN_A,M,55,02/01/2010,15,45,719479.2703
5312,TERM_2,PLAN_A,M,36,19/05/2013,15,65,100605.2851
5313,TERM_1,PLAN_A,M,52,19/12/2020,10,73,502959.8867
5314,TERM_1,PLAN_A,M,51,01/07/2015,15,40,480467.9683
5315,TERM_2,PLAN_A,F,58,07/08/2015,10,15,434767.9554
5316,TERM_1,PLAN_A,F,54,27/08/2010,10,46,158359.7591
5317,TERM_2,PLAN_B,M,45,11/11/2010,15,93,431918.5345
5318,TERM_1,PLAN_B,M,53,12/10/2019,10,61,964207.1643
5319,TERM_2,PLAN_B,M,21,25/12/2012,15,55,80199.88026
5320,TERM_1,PLAN_B,M,56,30/03/2022,20,72,368865.9074
5321,TERM_1,PLAN_B,M,44,20/06/2010,15,92,881589.0804
5322,TERM_1,PLAN_A,M,51,12/07/2017,15,28,662543.3182
5323,TERM_2,PLAN_A,F,21,22/04/2011,15,84,786904.7123
5324,TERM_2,PLAN_A,F,45,27/03/2017,10,85,601131.049
5325,TERM_2,PLAN_B,F,37,03/04/2018,15,72,456348.7385
5326,TERM_1,PLAN_B,F,34,31/01/2016,10,4,397690.9526
5327,TERM_1,PLAN_B,M,46,05/12/2019,15,22,719398.0046
5328,TERM_1,PLAN_A,F,43,19/06/2023,15,66,883950.781
5329,TERM_2,PLAN_B,F,21,17/06/2012,20,53,656634.6469
5330,TERM_2,PLAN_B,M,38,14/05/2024,20,44,240217.0486
5331,TERM_2,PLAN_A,M,58,01/03/2013,15,5,925677.9156
5332,TERM_1,PLAN_B,M,52,17/08/2017,15,0,887690.8168
5333,TERM_2,PLAN_B,F,42,17/06/2023,15,68,382742.0639
5334,TERM_2,PLAN_A,F,55,03/02/2011,20,53,975287.4306
5335,TERM_1,PLAN_A,M,39,23/10/2024,15,18,332305.6497
5336,TERM_1,PLAN_A,F,27,07/07/2016,15,60,428366.8902
5337,TERM_1,PLAN_B,M,37,03/01/2015,20,92,565937.1893
5338,TERM_1,PLAN_B,F,48,11/04/2013,20,80,777187.5133
5339,TERM_2,PLAN_B,M,44,15/02/2016,15,93,21224.20263
5340,TERM_1,PLAN_A,M,35,21/09/2021,20,7,472850.0877
5341,TERM_1,PLAN_B,F,54,28/03/2023,20,77,726173.3789
5342,TERM_1,PLAN_B,M,43,29/01/2024,20,50,497752.5297
5343,TERM_1,PLAN_A,F,47,21/03/2017,15,37,764389.2173
5344,TERM_1,PLAN_B,M,51,06/04/2018,15,11,488790.8402
5345,TERM_2,PLAN_A,F,39,07/09/2019,15,80,664470.4163
5346,TERM_2,PLAN_A,F,48,02/06/2022,20,24,338995.418
5347,TERM_1,PLAN_B,F,46,06/03/2017,15,96,488588.8167
5348,TERM_1,PLAN_A,M,22,25/11/2016,20,73,18973.72937
5349,TERM_1,PLAN_A,M,26,02/02/2014,15,75,927882.0035
5350,TERM_2,PLAN_B,M,35,02/10/2020,10,94,490719.3273
5351,TERM_1,PLAN_A,M,35,09/09/2024,15,23,966646.1505
5352,TERM_1,PLAN_A,F,31,30/04/2024,10,47,692677.352
5353,TERM_1,PLAN_A,F,28,07/12/2011,10,95,46743.61938
