point_id,sum_assured,age_at_entry,term_y,smoker_status,shape,annual_premium,init_pols_if,extra_mortality,sex
4985,685364.2734,43,10,S,level,1,1,0,F
4986,319714.2813,25,10,N,decreasing,1,1,0,M
4987,726334.1146,38,10,N,level,1,1,0,F
4988,877194.0837,38,10,S,level,1,1,0,F
4989,870137.0877,24,10,N,decreasing,1,1,0,F
4990,958760.4457,26,10,N,level,1,1,0,M
4991,379096.7534,42,15,S,level,1,1,0,F
4992,673409.2425,26,10,N,decreasing,1,1,0,F
4993,60571.72398,55,20,N,level,1,1,0,M
4994,990332.4622,36,10,S,level,1,1,0,M
4995,838827.4469,26,15,N,decreasing,1,1,0,M
4996,766862.7945,33,10,N,level,1,1,0,F
4997,673576.2369,57,10,S,level,1,1,0,F
4998,671508.7888,39,10,N,decreasing,1,1,0,M
4999,510312.4545,58,20,N,level,1,1,0,F
5000,820476.4744,57,15,S,level,1,1,0,F
5001,861683.5069,39,20,S,level,1,1,0,M
5002,568669.7775,53,10,N,decreasing,1,1,0,F
5003,832762.1352,46,15,N,level,1,1,0,M
5004,718116.2083,30,20,S,level,1,1,0,F
5005,987991.6808,23,15,N,decreasing,1,1,0,M
5006,585286.6197,46,10,N,level,1,1,0,F
5007,819898.6324,36,15,S,level,1,1,0,M
5008,621495.3141,20,15,N,decreasing,1,1,0,M
5009,835267.9299,37,15,N,level,1,1,0,M
5010,343985.4995,42,15,S,level,1,1,0,F
5011,253994.0102,52,20,N,decreasing,1,1,0,M
5012,620213.6716,58,15,N,level,1,1,0,M
5013,73891.96757,44,10,S,level,1,1,0,F
5014,74549.25248,39,20,N,decreasing,1,1,0,F
5015,594403.1592,51,15,N,level,1,1,0,M
5016,837273.8685,22,15,S,level,1,1,0,M
5017,987471.7176,24,20,N,decreasing,1,1,0,F
5018,293680.9322,35,20,N,level,1,1,0,M
5019,61609.67178,23,10,S,level,1,1,0,M
5020,349789.3289,57,20,N,decreasing,1,1,0,F
5021,649410.2767,56,10,N,level,1,1,0,F
5022,685232.4456,53,10,S,level,1,1,0,F
5023,357522.8086,50,20,N,decreasing,1,1,0,F
5024,815848.8021,53,15,N,level,1,1,0,M
5025,886641.7225,28,20,S,level,1,1,0,M
5026,290236.2749,49,20,N,decreasing,1,1,0,F
5027,197698.9235,45,10,N,level,1,1,0,F
5028,34519.67724,48,20,S,level,1,1,0,M
5029,703650.6294,40,20,N,decreasing,1,1,0,M
5030,807117.7016,30,20,N,level,1,1,0,F
5031,553044.591,39,10,S,level,1,1,0,F
5032,992889.9561,38,20,N,decreasing,1,1,0,F
5033,970966.6898,34,20,N,level,1,1,0,F
5034,907860.4775,58,20,S,level,1,1,0,F
5035,178194.5878,25,15,N,decreasing,1,1,0,F
5036,229257.3921,43,10,N,level,1,1,0,F
5037,52166.78447,21,20,S,level,1,1,0,F
5038,160967.738,42,10,N,decreasing,1,1,0,F
5039,680709.1132,35,15,N,level,1,1,0,F
5040,575287.6375,32,20,S,level,1,1,0,M
5041,700708.605,28,20,N,decreasing,1,1,0,M
5042,435441.1607,26,10,N,level,1,1,0,M
5043,859417.2655,56,10,S,level,1,1,0,F
5044,749152.7674,42,20,N,decreasing,1,1,0,F
5045,965047.2924,41,15,N,level,1,1,0,F
5046,449692.9302,59,10,S,level,1,1,0,F
5047,518056.4693,25,10,N,decreasing,1,1,0,F
5048,317182.558,21,15,N,level,1,1,0,F
5049,296280.958,44,10,S,level,1,1,0,F
5050,46811.93829,23,10,N,decreasing,1,1,0,F
5051,722606.2098,41,10,N,level,1,1,0,F
5052,586693.1083,42,15,S,level,1,1,0,F
5053,367230.0579,40,15,N,decreasing,1,1,0,M
5054,681934.9342,39,15,N,level,1,1,0,F
5055,745183.2752,22,10,S,level,1,1,0,M
5056,281470.1406,22,10,N,decreasing,1,1,0,M
5057,147059.801,47,15,N,level,1,1,0,F
5058,229209.6291,35,20,S,level,1,1,0,M
5059,104259.0773,37,15,N,decreasing,1,1,0,F
5060,968009.3963,20,10,N,level,1,1,0,M
5061,491206.856,33,20,S,level,1,1,0,F
5062,469020.3738,52,15,N,decreasing,1,1,0,F
5063,916754.5939,53,10,N,level,1,1,0,M
5064,588652.1324,38,15,S,level,1,1,0,F
5065,83826.40538,24,15,N,decreasing,1,1,0,F
5066,765901.592,54,10,N,level,1,1,0,F
5067,342215.7929,29,10,S,level,1,1,0,F
5068,387671.479,51,20,N,decreasing,1,1,0,M
5069,394871.64,32,20,N,level,1,1,0,F
5070,844546.7873,46,10,S,level,1,1,0,F
5071,646509.8933,53,10,N,decreasing,1,1,0,M
5072,216554.658,44,15,N,level,1,1,0,M
5073,124603.3427,28,15,S,level,1,1,0,F
5074,927200.7399,43,15,N,decreasing,1,1,0,F
5075,686978.0892,35,20,N,level,1,1,0,M
5076,543450.4735,55,15,S,level,1,1,0,F
5077,92709.85092,53,10,N,decreasing,1,1,0,F
5078,548204.7287,46,20,N,level,1,1,0,F
5079,107760.6112,32,10,S,level,1,1,0,M
5080,38443.79977,54,20,N,decreasing,1,1,0,F
5081,973789.3454,45,20,N,level,1,1,0,M
5082,864156.337,48,15,S,level,1,1,0,M
5083,85420.44809,58,15,N,decreasing,1,1,0,F
5084,678556.5657,58,15,N,level,1,1,0,F
5085,157110.6473,41,15,S,level,1,1,0,M
5086,103429.3213,42,15,N,decreasing,1,1,0,F
5087,342842.3133,28,10,N,level,1,1,0,F
5088,130641.6316,48,15,S,level,1,1,0,M
5089,175269.3726,52,10,N,decreasing,1,1,0,M
5090,779554.9603,40,10,N,level,1,1,0,F
5091,688198.8264,50,10,S,level,1,1,0,M
5092,258001.7613,58,20,N,decreasing,1,1,0,M
5093,691391.0472,41,10,N,level,1,1,0,F
5094,693885.0283,50,15,S,level,1,1,0,M
5095,917738.9464,20,15,N,decreasing,1,1,0,M
5096,990591.1293,43,15,N,level,1,1,0,M
5097,274911.2,22,20,S,level,1,1,0,M
5098,232784.5156,24,20,N,decreasing,1,1,0,F
5099,757648.2876,54,15,N,level,1,1,0,F
5100,768005.1449,43,20,S,level,1,1,0,M
5101,354863.3447,21,15,N,decreasing,1,1,0,F
5102,451681.0474,39,15,N,level,1,1,0,F
5103,184674.8857,44,20,S,level,1,1,0,F
5104,979396.1663,26,10,N,decreasing,1,1,0,M
5105,553987.269,34,15,N,level,1,1,0,F
5106,358345.3977,55,20,S,level,1,1,0,M
5107,586264.3729,44,15,N,decreasing,1,1,0,M
5108,723707.4437,32,10,N,level,1,1,0,M
5109,313340.7587,35,20,S,level,1,1,0,M
5110,327477.345,35,10,N,decreasing,1,1,0,F
5111,618141.495,20,20,N,level,1,1,0,F
5112,557377.3653,26,10,S,level,1,1,0,F
5113,823713.3052,48,20,N,decreasing,1,1,0,M
5114,263569.508,44,10,N,level,1,1,0,F
5115,953315.0918,41,15,S,level,1,1,0,F
5116,188245.6427,29,15,N,decreasing,1,1,0,M
5117,76592.55715,47,10,N,level,1,1,0,F
5118,924265.4346,30,15,S,level,1,1,0,F
5119,921846.5141,27,10,N,decreasing,1,1,0,F
5120,360559.6487,41,15,N,level,1,1,0,M
5121,151022.8488,53,10,S,level,1,1,0,F
5122,306672.8012,20,20,N,decreasing,1,1,0,F
5123,980705.6829,57,10,N,level,1,1,0,M
5124,246124.0058,49,15,S,level,1,1,0,F
5125,918124.4564,34,10,N,decreasing,1,1,0,F
5126,178163.6477,53,15,N,level,1,1,0,F
5127,395559.5087,58,20,S,level,1,1,0,F
5128,410019.3262,35,20,N,decreasing,1,1,0,F
5129,907225.0923,24,20,N,level,1,1,0,M
5130,102935.1812,32,10,S,level,1,1,0,F
5131,895890.5492,34,15,N,decreasing,1,1,0,M
5132,806479.1541,32,15,N,level,1,1,0,F
5133,948520.0408,59,20,S,level,1,1,0,M
5134,758935.1185,50,15,N,decreasing,1,1,0,F
5135,709409.9603,50,15,N,level,1,1,0,M
5136,834979.8908,27,10,S,level,1,1,0,M
5137,269472.4231,40,15,N,decreasing,1,1,0,M
5138,479411.1185,44,20,N,level,1,1,0,M
5139,502768.1978,23,10,S,level,1,1,0,M
5140,422922.549,25,20,N,decreasing,1,1,0,M
5141,355018.4427,41,10,N,level,1,1,0,F
5142,588514.5626,32,15,S,level,1,1,0,F
5143,742243.2211,28,10,N,decreasing,1,1,0,M
5144,478656.21,56,15,N,level,1,1,0,M
5145,668932.0383,21,20,S,level,1,1,0,M
5146,488889.1038,35,10,N,decreasing,1,1,0,F
5147,507486.5425,58,10,N,level,1,1,0,M
5148,833890.968,46,20,S,level,1,1,0,M
5149,463186.2394,27,15,N,decreasing,1,1,0,F
5150,180462.9707,56,20,N,level,1,1,0,F
5151,506266.7951,35,20,S,level,1,1,0,F
5152,471467.7103,57,10,N,decreasing,1,1,0,F
5153,666190.1533,57,15,N,level,1,1,0,M
5154,84043.25198,46,10,S,level,1,1,0,M
5155,314667.4018,43,20,N,decreasing,1,1,0,F
5156,243867.0282,33,15,N,level,1,1,0,F
5157,59279.33576,33,10,S,level,1,1,0,F
5158,416907.0034,42,10,N,decreasing,1,1,0,M
5159,436091.2108,31,15,N,level,1,1,0,M
5160,901900.8322,20,20,S,level,1,1,0,M
5161,576410.5482,40,15,N,decreasing,1,1,0,F
5162,801821.0713,25,10,N,level,1,1,0,M
5163,112094.331,40,20,S,level,1,1,0,M
5164,762958.0521,21,20,N,decreasing,1,1,0,F
5165,257663.8326,40,10,N,level,1,1,0,M
5166,783915.4304,35,20,S,level,1,1,0,M
5167,148381.4767,50,10,N,decreasing,1,1,0,M
5168,100518.8277,26,20,N,level,1,1,0,F
5169,849960.0526,20,20,S,level,1,1,0,M
5170,491837.2373,54,10,N,decreasing,1,1,0,F
5171,437867.9486,21,15,N,level,1,1,0,F
5172,274282.1447,47,15,S,level,1,1,0,M
5173,559556.2882,28,20,N,decreasing,1,1,0,M
5174,516106.5978,30,10,N,level,1,1,0,F
5175,184654.0532,27,10,S,level,1,1,0,F
5176,758974.1406,58,15,N,decreasing,1,1,0,F
5177,877903.8896,34,20,N,level,1,1,0,F
5178,342050.9411,24,10,S,level,1,1,0,M
5179,578229.1921,29,20,N,decreasing,1,1,0,M
5180,698384.6854,33,10,N,level,1,1,0,M
5181,759008.0193,55,20,S,level,1,1,0,M
5182,105968.5386,28,10,N,decreasing,1,1,0,M
5183,679947.3771,43,15,N,level,1,1,0,M
5184,404230.0775,45,15,S,level,1,1,0,F
5185,954418.1898,51,15,N,decreasing,1,1,0,M
5186,906251.5992,33,10,N,level,1,1,0,F
5187,215439.0938,39,10,S,level,1,1,0,M
5188,83309.92881,22,15,N,decreasing,1,1,0,F
5189,570489.049,49,15,N,level,1,1,0,F
5190,50909.40114,40,10,S,level,1,1,0,M
5191,622025.5299,42,20,N,decreasing,1,1,0,M
5192,881620.6556,22,10,N,level,1,1,0,F
5193,703182.2793,49,15,S,level,1,1,0,F
5194,195626.8501,42,20,N,decreasing,1,1,0,F
5195,889887.1106,47,20,N,level,1,1,0,F
5196,943815.9126,32,10,S,level,1,1,0,M
5197,141205.1602,54,15,N,decreasing,1,1,0,F
5198,878420.5746,47,15,N,level,1,1,0,M
5199,796672.9185,30,15,S,level,1,1,0,F
5200,12616.19224,23,20,N,decreasing,1,1,0,F
5201,378680.0369,20,15,N,level,1,1,0,F
5202,379622.8503,26,15,S,level,1,1,0,M
5203,581870.9958,41,10,N,decreasing,1,1,0,M
5204,870992.2198,23,15,N,level,1,1,0,M
5205,734412.2748,57,15,S,level,1,1,0,F
5206,69798.55695,54,10,N,decreasing,1,1,0,F
5207,743452.7577,33,10,N,level,1,1,0,F
5208,143055.1538,25,20,S,level,1,1,0,M
5209,372021.1184,29,10,N,decreasing,1,1,0,F
5210,510865.1988,43,20,N,level,1,1,0,M
5211,211930.183,23,10,S,level,1,1,0,M
5212,300609.0637,26,10,N,decreasing,1,1,0,F
5213,752561.1028,50,15,N,level,1,1,0,F
5214,716114.1514,31,15,S,level,1,1,0,M
5215,707105.5899,35,10,N,decreasing,1,1,0,M
5216,235909.6013,52,20,N,level,1,1,0,F
5217,46580.58812,38,20,S,level,1,1,0,M
5218,159971.4413,27,10,N,decreasing,1,1,0,F
5219,219729.1366,47,10,N,level,1,1,0,M
5220,734525.1939,46,20,S,level,1,1,0,F
5221,262581.5481,44,10,N,decreasing,1,1,0,M
5222,867801.3948,34,15,N,level,1,1,0,F
5223,578510.9596,23,10,S,level,1,1,0,F
5224,756679.304,29,15,N,decreasing,1,1,0,F
5225,206120.8047,49,10,N,level,1,1,0,F
5226,742335.7733,52,10,S,level,1,1,0,F
5227,480763.3281,52,15,N,decreasing,1,1,0,M
5228,784158.4627,41,15,N,level,1,1,0,F
5229,183567.7844,34,10,S,level,1,1,0,F
5230,794827.8616,54,10,N,decreasing,1,1,0,M
5231,55099.03356,29,15,N,level,1,1,0,M
5232,871223.7311,43,10,S,level,1,1,0,M
5233,889529.3562,47,10,N,decreasing,1,1,0,F
5234,274219.8654,40,20,N,level,1,1,0,M
5235,747538.1022,26,20,S,level,1,1,0,F
5236,250480.3204,42,15,N,decreasing,1,1,0,M
5237,832377.2841,28,20,N,level,1,1,0,F
5238,356301.2062,28,15,S,level,1,1,0,F
5239,28448.6776,27,10,N,decreasing,1,1,0,F
5240,775766.3595,41,15,N,level,1,1,0,M
5241,900594.9313,48,15,S,level,1,1,0,F
5242,710612.5224,50,10,N,decreasing,1,1,0,M
5243,459107.0495,56,15,N,level,1,1,0,F
5244,565004.1559,48,15,S,level,1,1,0,F
5245,198701.9853,27,20,N,decreasing,1,1,0,F
5246,150328.687,46,15,N,level,1,1,0,F
5247,162062.7046,23,20,S,level,1,1,0,F
5248,136791.6901,28,10,N,decreasing,1,1,0,M
5249,681923.1968,52,10,N,level,1,1,0,M
5250,774173.6326,49,15,S,level,1,1,0,M
5251,922141.3052,27,20,N,decreasing,1,1,0,F
5252,875873.4148,46,10,N,level,1,1,0,M
5253,604145.7068,39,15,S,level,1,1,0,F
5254,991341.9845,54,10,N,decreasing,1,1,0,F
5255,637667.9932,36,15,N,level,1,1,0,M
5256,863971.9245,36,15,S,level,1,1,0,M
5257,676414.5179,50,10,N,decreasing,1,1,0,M
5258,242076.437,40,10,N,level,1,1,0,M
5259,486500.8904,30,20,S,level,1,1,0,F
5260,417462.8427,28,20,N,decreasing,1,1,0,F
5261,159377.6902,48,20,N,level,1,1,0,F
5262,463574.5244,35,20,S,level,1,1,0,F
5263,744927.0551,57,15,N,decreasing,1,1,0,M
5264,315587.0426,54,20,N,level,1,1,0,M
5265,231455.5979,40,20,S,level,1,1,0,M
5266,45764.2224,55,15,N,decreasing,1,1,0,F
5267,210827.5456,49,10,N,level,1,1,0,M
5268,472508.6429,40,10,S,level,1,1,0,F
5269,853760.4703,40,20,N,decreasing,1,1,0,M
5270,797370.7055,50,10,N,level,1,1,0,F
5271,819021.9104,25,15,S,level,1,1,0,F
5272,790405.0763,47,15,N,decreasing,1,1,0,M
5273,52958.9106,48,10,N,level,1,1,0,F
5274,740752.2371,41,15,S,level,1,1,0,F
5275,774545.3422,28,10,N,decreasing,1,1,0,F
5276,378437.373,28,15,N,level,1,1,0,M
5277,645402.8431,27,20,S,level,1,1,0,M
5278,238641.905,22,10,N,decreasing,1,1,0,M
5279,44732.44709,32,20,N,level,1,1,0,M
5280,945210.2518,51,10,S,level,1,1,0,M
5281,476877.4667,56,20,N,decreasing,1,1,0,M
5282,526781.1975,58,20,N,level,1,1,0,F
5283,155466.2932,58,10,S,level,1,1,0,F
5284,744698.0373,26,15,N,decreasing,1,1,0,F
5285,305781.7149,22,10,N,level,1,1,0,M
5286,74702.25261,34,15,S,level,1,1,0,F
5287,199774.9041,21,20,N,decreasing,1,1,0,M
5288,899877.9375,45,20,N,level,1,1,0,M
5289,189295.7456,29,10,S,level,1,1,0,F
5290,984933.2126,50,20,N,decreasing,1,1,0,F
5291,876486.7394,33,20,N,level,1,1,0,M
5292,171632.8537,43,15,S,level,1,1,0,F
5293,752146.4478,23,15,N,decreasing,1,1,0,M
5294,669155.2644,23,10,N,level,1,1,0,M
5295,208041.3349,38,10,S,level,1,1,0,M
5296,159696.3805,22,20,N,decreasing,1,1,0,M
5297,833885.0663,46,20,N,level,1,1,0,F
5298,731286.2688,32,10,S,level,1,1,0,M
5299,842285.7374,59,10,N,decreasing,1,1,0,M
5300,582369.128,35,15,N,level,1,1,0,M
5301,229025.2064,23,15,S,level,1,1,0,M
5302,293288.3016,58,10,N,decreasing,1,1,0,F
5303,723798.3931,36,15,N,level,1,1,0,F
5304,40126.34919,38,10,S,level,1,1,0,M
5305,564470.4325,55,20,N,decreasing,1,1,0,M
5306,901024.4748,56,15,N,level,1,1,0,M
5307,183330.158,34,10,S,level,1,1,0,M
5308,980747.7785,57,15,N,decreasing,1,1,0,F
5309,797812.4063,25,15,N,level,1,1,0,F
5310,880246.0676,27,20,S,level,1,1,0,F
5311,16080.62801,29,20,N,decreasing,1,1,0,F
5312,425073.7062,48,15,N,level,1,1,0,M
5313,579818.9386,26,10,S,level,1,1,0,M
5314,632898.738,32,20,N,decreasing,1,1,0,M
5315,260613.328,33,10,N,level,1,1,0,M
5316,326239.4613,23,20,S,level,1,1,0,F
5317,62418.86556,41,15,N,decreasing,1,1,0,F
5318,295950.7664,34,15,N,level,1,1,0,M
5319,96354.63578,48,20,S,level,1,1,0,M
5320,934443.3324,22,20,N,decreasing,1,1,0,F
5321,945087.9117,46,20,N,level,1,1,0,M
5322,576022.5379,50,10,S,level,1,1,0,F
5323,602523.4255,36,10,N,decreasing,1,1,0,M
5324,813328.4819,28,10,N,level,1,1,0,F
5325,781857.9599,29,15,S,level,1,1,0,F
5326,309516.7547,29,15,N,decreasing,1,1,0,F
5327,542647.1872,53,10,N,level,1,1,0,F
5328,76866.18862,50,20,S,level,1,1,0,F
5329,386971.6312,21,15,N,decreasing,1,1,0,M
5330,66581.56088,51,10,N,level,1,1,0,F
5331,947098.8172,53,15,S,level,1,1,0,M
5332,814807.8959,35,20,N,decreasing,1,1,0,M
5333,756765.1289,35,20,N,level,1,1,0,M
5334,767147.6883,22,20,S,level,1,1,0,F
5335,141634.104,36,20,N,decreasing,1,1,0,F
5336,454137.3375,34,15,N,level,1,1,0,F
5337,887649.5099,26,15,S,level,1,1,0,F
5338,247068.4088,56,20,N,decreasing,1,1,0,M
5339,906042.7982,54,20,N,level,1,1,0,F
5340,328338.9763,30,20,S,level,1,1,0,F
5341,520504.4934,26,20,N,decreasing,1,1,0,M
5342,973352.1684,59,10,N,level,1,1,0,M
5343,102556.2212,49,20,S,level,1,1,0,F
5344,189094.5032,46,15,N,decreasing,1,1,0,M
5345,714335.1621,30,20,N,level,1,1,0,M
5346,60831.6582,53,15,S,level,1,1,0,M
5347,738872.6222,57,20,N,decreasing,1,1,0,F
5348,718218.4061,26,15,N,level,1,1,0,F
5349,747535.6165,37,20,S,level,1,1,0,M
5350,751883.695,53,20,N,decreasing,1,1,0,F
5351,701144.1221,52,10,N,level,1,1,0,M
5352,420516.7711,46,10,S,level,1,1,0,M
5353,456306.6554,22,10,N,decreasing,1,1,0,F
5354,230557.9215,30,20,N,level,1,1,0,M
5355,969887.4612,23,20,S,level,1,1,0,M
5356,139488.287,58,10,N,decreasing,1,1,0,M
5357,919392.3388,56,15,N,level,1,1,0,F
5358,529157.0288,55,10,S,level,1,1,0,F
5359,402583.6454,36,20,N,decreasing,1,1,0,M
5360,534261.9108,46,10,N,level,1,1,0,F
5361,350200.8146,32,15,S,level,1,1,0,F
5362,257035.505,33,10,N,decreasing,1,1,0,F
5363,703232.468,37,10,N,level,1,1,0,M
5364,467717.7924,34,15,S,level,1,1,0,F
5365,306611.4422,45,10,N,decreasing,1,1,0,M
5366,537237.381,32,10,N,level,1,1,0,M
5367,400320.9444,51,15,S,level,1,1,0,F
5368,456678.5518,43,15,N,decreasing,1,1,0,M
5369,728384.8784,48,15,N,level,1,1,0,M
5370,54799.44423,31,15,S,level,1,1,0,F
5371,506033.9986,31,15,N,decreasing,1,1,0,F
5372,976689.6353,30,10,N,level,1,1,0,M
5373,483722.7205,45,20,S,level,1,1,0,F
5374,384894.3181,30,10,N,decreasing,1,1,0,M
5375,452363.083,32,10,N,level,1,1,0,F
5376,225507.2201,24,20,S,level,1,1,0,F
5377,213109.711,37,15,N,decreasing,1,1,0,M
5378,932726.1498,56,10,N,level,1,1,0,F
5379,476238.6135,56,20,S,level,1,1,0,M
5380,911512.3216,20,15,N,decreasing,1,1,0,F
5381,57133.58294,46,15,N,level,1,1,0,M
5382,98793.83657,55,10,S,level,1,1,0,F
5383,514538.6609,20,15,N,decreasing,1,1,0,M
5384,243996.4857,28,15,N,level,1,1,0,F
5385,480885.969,26,20,S,level,1,1,0,F
5386,438734.7686,49,15,N,decreasing,1,1,0,F
5387,463528.9208,31,10,N,level,1,1,0,F
5388,631930.7573,37,15,S,level,1,1,0,F
5389,447094.7601,23,15,N,decreasing,1,1,0,F
5390,196014.6757,51,10,N,level,1,1,0,M
5391,508537.3268,48,10,S,level,1,1,0,M
5392,578657.9592,34,15,N,decreasing,1,1,0,F
5393,683472.1514,23,10,N,level,1,1,0,M
5394,393082.1854,48,15,S,level,1,1,0,M
5395,235327.8256,29,20,N,decreasing,1,1,0,M
5396,524904.5868,59,20,N,level,1,1,0,M
5397,913623.0675,45,15,S,level,1,1,0,M
5398,633487.8865,52,10,N,decreasing,1,1,0,M
5399,690208.4606,27,20,N,level,1,1,0,M
5400,931771.4373,23,15,S,level,1,1,0,M
5401,258427.051,50,20,N,decreasing,1,1,0,F
5402,219487.9418,46,15,N,level,1,1,0,M
5403,645421.7221,24,10,S,level,1,1,0,M
5404,997643.6207,50,20,N,decreasing,1,1,0,M
5405,819619.3209,38,10,N,level,1,1,0,F
5406,311768.1185,54,20,S,level,1,1,0,F
5407,956205.4024,29,15,N,decreasing,1,1,0,M
5408,987393.1224,47,20,N,level,1,1,0,M
5409,607009.6844,32,15,S,level,1,1,0,M
5410,265786.4668,24,20,N,decreasing,1,1,0,F
5411,628799.3869,50,15,N,level,1,1,0,F
5412,377229.0629,57,10,S,level,1,1,0,F
5413,33607.12661,53,10,N,decreasing,1,1,0,M
5414,761291.877,20,10,N,level,1,1,0,F
5415,852292.1119,58,15,S,level,1,1,0,M
5416,345307.5715,41,20,N,decreasing,1,1,0,F
5417,100116.684,40,10,N,level,1,1,0,M
5418,904853.3489,25,20,S,level,1,1,0,M
5419,691188.1984,43,20,N,decreasing,1,1,0,M
5420,28881.44476,28,15,N,level,1,1,0,F
5421,587016.0552,27,15,S,level,1,1,0,F
5422,988368.5342,53,15,N,decreasing,1,1,0,M
5423,767050.8521,38,15,N,level,1,1,0,M
5424,685041.5949,30,20,S,level,1,1,0,M
5425,611396.8949,56,10,N,decreasing,1,1,0,F
5426,848472.0845,40,20,N,level,1,1,0,F
5427,99704.25009,48,20,S,level,1,1,0,F
5428,613082.5467,32,20,N,decreasing,1,1,0,F
5429,120060.8074,34,15,N,level,1,1,0,M
5430,897674.5438,26,10,S,level,1,1,0,F
5431,864690.8309,47,15,N,decreasing,1,1,0,M
5432,103902.5717,57,15,N,level,1,1,0,M
5433,491772.3989,31,15,S,level,1,1,0,M
5434,917842.4729,22,15,N,decreasing,1,1,0,F
5435,677360.4093,43,10,N,level,1,1,0,F
5436,344218.2188,57,20,S,level,1,1,0,M
5437,722141.7337,52,20,N,decreasing,1,1,0,M
5438,275174.4257,21,20,N,level,1,1,0,F
5439,575148.5129,26,15,S,level,1,1,0,M
5440,98393.97533,25,15,N,decreasing,1,1,0,M
5441,702568.9564,47,15,N,level,1,1,0,M
5442,586913.9933,38,10,S,level,1,1,0,M
5443,216507.7121,41,15,N,decreasing,1,1,0,M
5444,78999.75282,55,10,N,level,1,1,0,F
5445,443695.1953,31,20,S,level,1,1,0,M
5446,40182.23656,51,20,N,decreasing,1,1,0,F
5447,881165.6115,41,10,N,level,1,1,0,M
5448,636078.3208,25,10,S,level,1,1,0,F
5449,735017.7557,51,20,N,decreasing,1,1,0,M
5450,758283.9725,37,10,N,level,1,1,0,M
5451,268029.579,24,10,S,level,1,1,0,F
5452,715581.4186,27,15,N,decreasing,1,1,0,M
5453,737140.8906,42,15,N,level,1,1,0,M
5454,144965.0386,54,15,S,level,1,1,0,M
5455,521588.0175,43,20,N,decreasing,1,1,0,M
5456,62092.80066,21,20,N,level,1,1,0,M
5457,298853.1206,53,20,S,level,1,1,0,M
5458,338214.6247,24,15,N,decreasing,1,1,0,F
5459,224373.8083,46,15,N,level,1,1,0,M
5460,122486.782,37,15,S,level,1,1,0,M
5461,33302.53742,39,15,N,decreasing,1,1,0,M
5462,67103.07286,56,20,N,level,1,1,0,F
5463,930647.7439,32,20,S,level,1,1,0,F
5464,181573.6406,31,10,N,decreasing,1,1,0,M
5465,726322.3923,47,20,N,level,1,1,0,M
5466,44125.98923,29,20,S,level,1,1,0,F
5467,387117.9527,33,15,N,decreasing,1,1,0,M
5468,876556.2255,45,10,N,level,1,1,0,F
5469,232839.5757,22,15,S,level,1,1,0,F
5470,90239.17898,53,15,N,decreasing,1,1,0,M
5471,241459.541,26,10,N,level,1,1,0,M
5472,146833.8755,53,15,S,level,1,1,0,M
5473,354986.9795,34,10,N,decreasing,1,1,0,F
5474,935759.0471,38,20,N,level,1,1,0,M
5475,626524.8239,29,20,S,level,1,1,0,F
5476,108729.4694,52,20,N,decreasing,1,1,0,M
5477,722679.9703,34,15,N,level,1,1,0,F
5478,715689.7161,33,20,S,level,1,1,0,F
5479,119132.4966,36,10,N,decreasing,1,1,0,M
5480,955746.9341,33,10,N,level,1,1,0,M
5481,89371.48553,29,10,S,level,1,1,0,F
5482,199701.7545,22,15,N,decreasing,1,1,0,M
5483,746123.0805,40,20,N,level,1,1,0,F
5484,527078.5714,48,20,S,level,1,1,0,M
5485,593582.5113,43,10,N,decreasing,1,1,0,M
5486,575951.7536,30,10,N,level,1,1,0,M
5487,584573.1764,54,20,S,level,1,1,0,M
5488,817103.0049,37,15,N,decreasing,1,1,0,M
5489,691542.1567,41,20,N,level,1,1,0,F
5490,584934.7543,25,15,S,level,1,1,0,F
5491,486417.0301,45,20,N,decreasing,1,1,0,M
5492,679300.4345,21,10,N,level,1,1,0,M
5493,918256.4525,20,20,S,level,1,1,0,F
5494,510831.5951,29,15,N,decreasing,1,1,0,F
5495,719230.5964,43,20,N,level,1,1,0,F
5496,105112.6822,58,15,S,level,1,1,0,F
5497,129041.0377,43,20,N,decreasing,1,1,0,F
5498,890776.0506,28,10,N,level,1,1,0,M
5499,550087.108,33,15,S,level,1,1,0,M
5500,407326.9662,41,20,N,decreasing,1,1,0,M
5501,421785.9707,31,15,N,level,1,1,0,M
5502,651011.9528,56,15,S,level,1,1,0,M
5503,923342.1306,35,10,N,decreasing,1,1,0,M
5504,535198.705,22,10,N,level,1,1,0,M
5505,197266.8079,27,15,S,level,1,1,0,M
5506,674380.7527,31,15,N,decreasing,1,1,0,F
5507,166878.8753,23,20,N,level,1,1,0,M
5508,366155.4107,32,20,S,level,1,1,0,F
5509,828174.2938,38,20,N,decreasing,1,1,0,F
5510,361334.9228,40,20,N,level,1,1,0,F
5511,759298.9962,33,20,S,level,1,1,0,F
5512,324893.3729,54,20,N,decreasing,1,1,0,F
5513,454386.0482,50,10,N,level,1,1,0,F
5514,903989.3987,20,10,S,level,1,1,0,F
5515,484015.8348,48,20,N,decreasing,1,1,0,F
5516,729093.9051,57,15,N,level,1,1,0,F
5517,624786.0125,20,10,S,level,1,1,0,M
5518,898741.9399,37,20,N,decreasing,1,1,0,F
5519,805051.0962,21,15,N,level,1,1,0,F
5520,609306.4601,28,20,S,level,1,1,0,M
5521,18571.52404,46,10,N,decreasing,1,1,0,M
5522,323036.688,37,15,N,level,1,1,0,F
